raw_text,clean_text,tokens,gloss,UDfeats
Tábìlì tí ọ̀pọ̀lọ́ kan jókòó sábẹ́ rẹ̀,Tábìlì tí ọ̀pọ̀lọ́ kan jókòó sábẹ́ rẹ̀,"['Tábìlì', 'tí', 'ọ̀pọ̀lọ́', 'kan', 'jókòó', 'sábẹ́', 'rẹ̀']",Table REL toad one sit LOC 3-SG-GEN,"['_', 'PronType=Rel', '_', '_', '_', 'Case=Loc', 'Person=3|Number=Sing|Case=Gen']"
Ajá tí adìyẹ kan ń ju bọ́ọ̀lù sí,Ajá tí adìyẹ kan ń ju bọ́ọ̀lù sí,"['Ajá', 'tí', 'adìyẹ', 'kan', 'ń', 'ju', 'bọ́ọ̀lù', 'sí']",Dog REL hen one PROG throw ball to,"['_', 'PronType=Rel', '_', '_', 'VerbForm=Prog', '_', '_', '_']"
ọ̀pọ̀lọ́ méjì tí ń mú pẹ́pẹ́yẹ kan,ọ̀pọ̀lọ́ méjì tí ń mú pẹ́pẹ́yẹ kan,"['ọ̀pọ̀lọ́', 'méjì', 'tí', 'ń', 'mú', 'pẹ́pẹ́yẹ', 'kan']",toad two REL-3-SG-TNS PROG catch duck one,"['_', '_', 'PronType=Rel|Person=3|Number=Sing|VerbForm=Tns', 'VerbForm=Prog', '_', '_', '_']"
Ọ̀pọ̀lọ́ méjì tó mú pẹ́pẹ́yẹ kan,Ọ̀pọ̀lọ́ méjì tó mú pẹ́pẹ́yẹ kan,"['Ọ̀pọ̀lọ́', 'méjì', 'tó', 'mú', 'pẹ́pẹ́yẹ', 'kan']",Toad two REL-3-SG-TNS hold duck one,"['_', '_', 'PronType=Rel|Person=3|Number=Sing|VerbForm=Tns', '_', '_', '_']"
Ehoro tó ń jẹun ló pa àwọ̀ dà,Ehoro tó ń jẹun ló pa àwọ̀ dà,"['Ehoro', 'tó', 'ń', 'jẹun', 'ló', 'pa', 'àwọ̀', 'dà']",Rabbit REL-3-SG-TNS PROG eat FOC 3-SG-TNS change colour.change,"['_', 'PronType=Rel|Person=3|Number=Sing|VerbForm=Tns', 'VerbForm=Prog', '_', 'Voice=Foc', 'Person=3|Number=Sing|VerbForm=Tns', '_', '_']"
Ológbò kan tí pẹ́pẹ́yẹ fún ní òdòdó,Ológbò kan tí pẹ́pẹ́yẹ fún ní òdòdó,"['Ológbò', 'kan', 'tí', 'pẹ́pẹ́yẹ', 'fún', 'ní', 'òdòdó']",Cat one REL duck give LOC flower,"['_', '_', 'PronType=Rel', '_', '_', 'Case=Loc', '_']"
Ehoro tó ṣubú,Ehoro tó ṣubú,"['Ehoro', 'tó', 'ṣubú']",Rabbit REL-3-SG-TNS fall,"['_', 'PronType=Rel|Person=3|Number=Sing|VerbForm=Tns', '_']"
Tábìlì tí ọ̀pọ̀lọ́ kan jókòó sí abẹ́ rẹ̀,Tábìlì tí ọ̀pọ̀lọ́ kan jókòó sí abẹ́ rẹ̀,"['Tábìlì', 'tí', 'ọ̀pọ̀lọ́', 'kan', 'jókòó', 'sí', 'abẹ́', 'rẹ̀']",Table REL toad one sit LOC under 3-SG,"['_', 'PronType=Rel', '_', '_', '_', 'Case=Loc', '_', 'Person=3|Number=Sing']"
Ajá kan tí adìyẹ ń ju bọ́ọ̀lù sí,Ajá kan tí adìyẹ ń ju bọ́ọ̀lù sí,"['Ajá', 'kan', 'tí', 'adìyẹ', 'ń', 'ju', 'bọ́ọ̀lù', 'sí']",Dog one REL chicken PROG throw ball LOC,"['_', '_', 'PronType=Rel', '_', 'VerbForm=Prog', '_', '_', 'Case=Loc']"
Kìnìún tó fa màlúù méjì ló pàwọ̀ dà,Kìnìún tó fa màlúù méjì ló pàwọ̀ dà,"['Kìnìún', 'tó', 'fa', 'màlúù', 'méjì', 'ló', 'pàwọ̀', 'dà']",Lion REL-3-SG-TNS pull cow two FOC-3-SG-TNS change colour.change,"['_', 'PronType=Rel|Person=3|Number=Sing|VerbForm=Tns', '_', '_', '_', 'Voice=Foc|Person=3|Number=Sing|VerbForm=Tns', '_', '_']"
Ajá kan tó ń wẹ àgùtàn méjì,Ajá kan tó ń wẹ àgùtàn méjì,"['Ajá', 'kan', 'tó', 'ń', 'wẹ', 'àgùtàn', 'méjì']",Dog one REL-3-SG-TNS PROG bath sheep two,"['_', '_', 'PronType=Rel|Person=3|Number=Sing|VerbForm=Tns', 'VerbForm=Prog', '_', '_', '_']"
Ewúrẹ́ kan tí àgùtàn méjì ń fà,Ewúrẹ́ kan tí àgùtàn méjì ń fà,"['Ewúrẹ́', 'kan', 'tí', 'àgùtàn', 'méjì', 'ń', 'fà']",Goat one REL sheep two PROG pull,"['_', '_', 'PronType=Rel', '_', '_', 'VerbForm=Prog', '_']"
Ibùsùn tí olóńgbò ń fò lórí ẹ̀,Ibùsùn tí olóńgbò ń fò lórí ẹ̀,"['Ibùsùn', 'tí', 'olóńgbò', 'ń', 'fò', 'lórí', 'ẹ̀']",Bed REL cat PROG fly LOC 3-SG,"['_', 'PronType=Rel', '_', 'VerbForm=Prog', '_', 'Case=Loc', 'Person=3|Number=Sing']"
Ọ̀pọ̀lọ́ kan tí pẹ́pẹ́yẹ méjì ń wẹ̀,Ọ̀pọ̀lọ́ kan tí pẹ́pẹ́yẹ méjì ń wẹ̀,"['Ọ̀pọ̀lọ́', 'kan', 'tí', 'pẹ́pẹ́yẹ', 'méjì', 'ń', 'wẹ̀']",Toad one REL duck two PROG bath,"['_', '_', 'PronType=Rel', '_', '_', 'VerbForm=Prog', '_']"
Ewúrẹ́ méjì tó ń ti olóńgbò kan,Ewúrẹ́ méjì tó ń ti olóńgbò kan,"['Ewúrẹ́', 'méjì', 'tó', 'ń', 'ti', 'olóńgbò', 'kan']",Goat two REL-3-SG-TNS PROG push cat one,"['_', '_', 'PronType=Rel|Person=3|Number=Sing|VerbForm=Tns', 'VerbForm=Prog', '_', '_', '_']"
Ẹṣin kan tó ń fa màlúù méjì,Ẹṣin kan tó ń fa màlúù méjì,"['Ẹṣin', 'kan', 'tó', 'ń', 'fa', 'màlúù', 'méjì']",Horse one REL-3-SG-TNS PROG pull cow two,"['_', '_', 'PronType=Rel|Person=3|Number=Sing|VerbForm=Tns', 'VerbForm=Prog', '_', '_', '_']"
Adìyẹ kan tí ọ̀pọ̀lọ́ ń ju ọsàn sí,Adìyẹ kan tí ọ̀pọ̀lọ́ ń ju ọsàn sí,"['Adìyẹ', 'kan', 'tí', 'ọ̀pọ̀lọ́', 'ń', 'ju', 'ọsàn', 'sí']",Chicken one REL toad PROG throw orange LOC,"['_', '_', 'PronType=Rel', '_', 'VerbForm=Prog', '_', '_', 'Case=Loc']"
Igi kan tí ewúrẹ́ kan jókòó sí abẹ́ rẹ̀,Igi kan tí ewúrẹ́ kan jókòó sí abẹ́ rẹ̀,"['Igi', 'kan', 'tí', 'ewúrẹ́', 'kan', 'jókòó', 'sí', 'abẹ́', 'rẹ̀']",Tree one REL goat one sit LOC under 3-SG,"['_', '_', 'PronType=Rel', '_', '_', '_', 'Case=Loc', '_', 'Person=3|Number=Sing']"
Ẹṣin méjì tí màlúù kan ń tì,Ẹṣin méjì tí màlúù kan ń tì,"['Ẹṣin', 'méjì', 'tí', 'màlúù', 'kan', 'ń', 'tì']",Horse two REL cow one PROG push,"['_', '_', 'PronType=Rel', '_', '_', 'VerbForm=Prog', '_']"
Ilé tí àgùntàn kan ti ń fò lórí rẹ̀,Ilé tí àgùntàn kan ti ń fò lórí rẹ̀,"['Ilé', 'tí', 'àgùntàn', 'kan', 'ti', 'ń', 'fò', 'lórí', 'rẹ̀']",House REL sheep one PERF PROG fly LOC 3-SG,"['_', 'PronType=Rel', '_', '_', 'Tense=Perf', 'VerbForm=Prog', '_', 'Case=Loc', 'Person=3|Number=Sing']"
Ajá méjì tí àgùntàn kan ń mú,Ajá méjì tí àgùntàn kan ń mú,"['Ajá', 'méjì', 'tí', 'àgùntàn', 'kan', 'ń', 'mú']",Dog two PERF sheep one PROG hold,"['_', '_', 'Tense=Perf', '_', '_', 'VerbForm=Prog', '_']"
Adìyẹ kan tí eku kan ń fún ní èso,Adìyẹ kan tí eku kan ń fún ní èso,"['Adìyẹ', 'kan', 'tí', 'eku', 'kan', 'ń', 'fún', 'ní', 'èso']",Chicken one REL rat one PROG give LOC fruit,"['_', '_', 'PronType=Rel', '_', '_', 'VerbForm=Prog', '_', 'Case=Loc', '_']"
Ehoro tó ń jẹun,Ehoro tó ń jẹun,"['Ehoro', 'tó', 'ń', 'jẹun']",Rabbit REL-3-SG-TNS PROG eat,"['_', 'PronType=Rel|Person=3|Number=Sing|VerbForm=Tns', 'VerbForm=Prog', '_']"
Ehoro tó ń ṣubú,Ehoro tó ń ṣubú,"['Ehoro', 'tó', 'ń', 'ṣubú']",Rabbit REL-3-SG-TNS PROG fall,"['_', 'PronType=Rel|Person=3|Number=Sing|VerbForm=Tns', 'VerbForm=Prog', '_']"
Bọ́ọ̀lù tó ń yí gbirigbiri,Bọ́ọ̀lù tó ń yí gbirigbiri,"['Bọ́ọ̀lù', 'tó', 'ń', 'yí', 'gbirigbiri']",Ball REL-3-SG-TNS PROG roll rolling.manner,"['_', 'PronType=Rel|Person=3|Number=Sing|VerbForm=Tns', 'VerbForm=Prog', '_', '_']"
Kìnìún tó ń fa màlúù méjì,Kìnìún tó ń fa màlúù méjì,"['Kìnìún', 'tó', 'ń', 'fa', 'màlúù', 'méjì']",Lion REL-3-SG-TNS PROG pull cow two,"['_', 'PronType=Rel|Person=3|Number=Sing|VerbForm=Tns', 'VerbForm=Prog', '_', '_', '_']"
ewúrẹ́ tó jókòó sábẹ́ igi,ewúrẹ́ tó jókòó sábẹ́ igi,"['ewúrẹ́', 'tó', 'jókòó', 'sábẹ́', 'igi']",goat REL-3-SG-TNS sit LOC tree,"['_', 'PronType=Rel|Person=3|Number=Sing|VerbForm=Tns', '_', 'Case=Loc', '_']"
ọ̀pọ̀lọ́ kan tí pẹ́pẹ́yẹ méjì ń wẹ̀,ọ̀pọ̀lọ́ kan tí pẹ́pẹ́yẹ méjì ń wẹ̀,"['ọ̀pọ̀lọ́', 'kan', 'tí', 'pẹ́pẹ́yẹ', 'méjì', 'ń', 'wẹ̀']",toad one REL duck two PROG wash,"['_', '_', 'PronType=Rel', '_', '_', 'VerbForm=Prog', '_']"
ajá méjì tí àgùntàn ń mú,ajá méjì tí àgùntàn ń mú,"['ajá', 'méjì', 'tí', 'àgùntàn', 'ń', 'mú']",dog two REL sheep PROG catch,"['_', '_', 'PronType=Rel', '_', 'VerbForm=Prog', '_']"
adìyẹ kan tí eku ń fún ní èso,adìyẹ kan tí eku ń fún ní èso,"['adìyẹ', 'kan', 'tí', 'eku', 'ń', 'fún', 'ní', 'èso']",hen one REL rat PROG give LOC fruit,"['_', '_', 'PronType=Rel', '_', 'VerbForm=Prog', '_', 'Case=Loc', '_']"
ọ̀pọ̀lọ́ méjì tí ń mú pẹ́pẹ́yẹ kan,ọ̀pọ̀lọ́ méjì tí ń mú pẹ́pẹ́yẹ kan,"['ọ̀pọ̀lọ́', 'méjì', 'tí', 'ń', 'mú', 'pẹ́pẹ́yẹ', 'kan']",toad two REL-3-SG-TNS PROG catch duck one,"['_', '_', 'PronType=Rel|Person=3|Number=Sing|VerbForm=Tns', 'VerbForm=Prog', '_', '_', '_']"
ẹṣin méjì tí màlúù kan ń tì,ẹṣin méjì tí màlúù kan ń tì,"['ẹṣin', 'méjì', 'tí', 'màlúù', 'kan', 'ń', 'tì']",horse two REL cow one PROG push,"['_', '_', 'PronType=Rel', '_', '_', 'VerbForm=Prog', '_']"
ẹṣin kan tí ń fà màlúù méjì,ẹṣin kan tí ń fà màlúù méjì,"['ẹṣin', 'kan', 'tí', 'ń', 'fà', 'màlúù', 'méjì']",horse one REL-3-SG-TNS PROG pull cow two,"['_', '_', 'PronType=Rel|Person=3|Number=Sing|VerbForm=Tns', 'VerbForm=Prog', '_', '_', '_']"
ibùsùn tí olóńgbò kan ń fò lórí rẹ̀,ibùsùn tí olóńgbò kan ń fò lórí rẹ̀,"['ibùsùn', 'tí', 'olóńgbò', 'kan', 'ń', 'fò', 'lórí', 'rẹ̀']",bed REL cat one PROG jump LOC 3-SG-GEN,"['_', 'PronType=Rel', '_', '_', 'VerbForm=Prog', '_', 'Case=Loc', 'Person=3|Number=Sing|Case=Gen']"
ajá tí ń wẹ àgùntàn méjì,ajá tí ń wẹ àgùntàn méjì,"['ajá', 'tí', 'ń', 'wẹ', 'àgùntàn', 'méjì']",dog REL-3-SG-TNS PROG wash sheep two,"['_', 'PronType=Rel|Person=3|Number=Sing|VerbForm=Tns', 'VerbForm=Prog', '_', '_', '_']"
olóńgbò tí pẹ́pẹ́yẹ kan ń fún ní òdòdó,olóńgbò tí pẹ́pẹ́yẹ kan ń fún ní òdòdó,"['olóńgbò', 'tí', 'pẹ́pẹ́yẹ', 'kan', 'ń', 'fún', 'ní', 'òdòdó']",cat REL duck one PROG give LOC flower,"['_', 'PronType=Rel', '_', '_', 'VerbForm=Prog', '_', 'Case=Loc', '_']"
